,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,random_income
1171,30,Private,33688,HS-grad,9,Single,Transport-moving,Unmarried,White,Female,0,1669,70,United-States,<=50K,14914
1172,26,Private,104834,Masters,14,Single,Prof-specialty,Not-in-family,White,Female,0,1669,40,United-States,<=50K,12241
1173,40,Private,180032,Masters,14,Single,Prof-specialty,Not-in-family,White,Female,0,1669,40,United-States,<=50K,10391
1174,56,Local-gov,52953,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Female,0,1669,38,United-States,<=50K,1088
1175,44,Local-gov,196456,Masters,14,Single,Prof-specialty,Not-in-family,White,Female,0,1669,40,United-States,<=50K,10964
1177,53,Local-gov,137250,Masters,14,Widowed,Prof-specialty,Unmarried,Black,Female,0,1669,35,United-States,<=50K,25769
1178,61,Private,190682,HS-grad,9,Widowed,Craft-repair,Not-in-family,Black,Female,0,1669,50,United-States,<=50K,8903
1180,81,Self-emp-not-inc,123959,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,1668,3,Hungary,<=50K,16224
1181,68,Unknown,286869,7th-8th,4,Widowed,Unknown,Not-in-family,White,Female,0,1668,40,Unknown,<=50K,40901
1202,34,Private,238305,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,1628,12,Unknown,<=50K,42138
1204,41,Unknown,211873,Assoc-voc,11,Married-civ-spouse,Unknown,Wife,White,Female,0,1628,5,Unknown,<=50K,2884
1206,51,Local-gov,47415,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1628,30,United-States,<=50K,46584
1208,40,Private,87771,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,1628,45,United-States,<=50K,32197
1209,23,Private,107801,Some-college,10,Single,Adm-clerical,Own-child,White,Female,0,1617,25,United-States,<=50K,5136
1210,43,Private,216042,Some-college,10,Divorced,Tech-support,Own-child,White,Female,0,1617,72,United-States,<=50K,25639
1211,55,State-gov,71630,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,1617,40,United-States,<=50K,19109
1212,56,Private,99359,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1617,40,United-States,<=50K,37572
1213,44,Private,344920,Bachelors,13,Single,Adm-clerical,Not-in-family,White,Female,0,1617,20,United-States,<=50K,8492
1215,36,Private,206253,Some-college,10,Single,Other-service,Not-in-family,White,Female,0,1617,40,United-States,<=50K,22566
1216,62,Private,109463,Some-college,10,Separated,Sales,Unmarried,White,Female,0,1617,33,United-States,<=50K,25050
1217,33,Private,190772,HS-grad,9,Single,Adm-clerical,Not-in-family,White,Female,0,1617,40,United-States,<=50K,49081
1218,19,Private,242941,Some-college,10,Single,Sales,Own-child,White,Female,0,1602,10,United-States,<=50K,38893
1223,26,Private,303973,HS-grad,9,Single,Priv-house-serv,Other-relative,White,Female,0,1602,15,Mexico,<=50K,20389
1225,19,Private,240468,Some-college,10,Married-spouse-absent,Sales,Own-child,White,Female,0,1602,40,United-States,<=50K,28804
1226,32,Private,105938,HS-grad,9,Single,Machine-op-inspct,Own-child,Black,Female,0,1602,20,United-States,<=50K,16406
1227,18,Unknown,276864,Some-college,10,Single,Unknown,Own-child,White,Female,0,1602,20,United-States,<=50K,25127
1230,20,Unknown,144685,Some-college,10,Single,Unknown,Own-child,Asian-Pac-Islander,Female,0,1602,40,Taiwan,<=50K,42882
1233,21,Private,180339,Assoc-voc,11,Single,Farming-fishing,Not-in-family,White,Female,0,1602,30,United-States,<=50K,30450
1235,17,Private,209949,11th,7,Single,Sales,Own-child,White,Female,0,1602,12,United-States,<=50K,14805
1236,57,Private,142791,7th-8th,4,Widowed,Sales,Other-relative,White,Female,0,1602,3,United-States,<=50K,28367
1238,30,Private,48829,HS-grad,9,Single,Sales,Not-in-family,White,Female,0,1602,30,United-States,<=50K,9144
1240,18,Unknown,214989,Some-college,10,Single,Unknown,Own-child,White,Female,0,1602,24,United-States,<=50K,38368
1241,17,Private,225106,10th,6,Single,Other-service,Own-child,White,Female,0,1602,18,United-States,<=50K,1425
1244,19,Unknown,218471,HS-grad,9,Single,Unknown,Own-child,White,Female,0,1602,30,United-States,<=50K,16114
1245,18,Unknown,261276,Some-college,10,Single,Unknown,Own-child,Black,Female,0,1602,40,Cambodia,<=50K,32246
1246,17,Local-gov,170916,10th,6,Single,Protective-serv,Own-child,White,Female,0,1602,40,United-States,<=50K,47172
1247,21,State-gov,145651,Some-college,10,Single,Sales,Own-child,Black,Female,0,1602,12,United-States,<=50K,34185
1248,18,Private,166889,Some-college,10,Single,Handlers-cleaners,Own-child,Black,Female,0,1602,35,United-States,<=50K,14681
1250,18,Private,404868,11th,7,Single,Sales,Own-child,Black,Female,0,1602,20,United-States,<=50K,34204
1252,19,Unknown,278220,Some-college,10,Single,Unknown,Own-child,White,Female,0,1602,40,United-States,<=50K,6183
1253,17,Federal-gov,99893,11th,7,Single,Adm-clerical,Not-in-family,Black,Female,0,1602,40,United-States,<=50K,37636
1254,17,Private,218361,10th,6,Single,Other-service,Own-child,White,Female,0,1602,12,United-States,<=50K,26182
1255,18,Unknown,171964,HS-grad,9,Single,Unknown,Own-child,White,Female,0,1602,20,United-States,<=50K,45375
1258,57,Self-emp-not-inc,118806,1st-4th,2,Widowed,Craft-repair,Other-relative,White,Female,0,1602,45,Columbia,<=50K,35253
1259,17,Private,132680,10th,6,Single,Other-service,Own-child,White,Female,0,1602,10,United-States,<=50K,35109
1260,21,Private,301408,Some-college,10,Single,Sales,Own-child,White,Female,0,1602,22,United-States,<=50K,37672
1261,18,Unknown,51574,HS-grad,9,Single,Unknown,Own-child,Asian-Pac-Islander,Female,0,1602,38,United-States,<=50K,46578
1263,46,Private,155933,Bachelors,13,Single,Machine-op-inspct,Not-in-family,White,Female,0,1602,8,United-States,<=50K,9852
1264,18,Private,41381,HS-grad,9,Single,Sales,Own-child,White,Female,0,1602,20,United-States,<=50K,18162
1265,23,Private,183327,HS-grad,9,Single,Craft-repair,Own-child,Black,Female,0,1594,20,United-States,<=50K,49111
1266,27,Private,60374,HS-grad,9,Widowed,Craft-repair,Unmarried,White,Female,0,1594,26,United-States,<=50K,35179
1267,48,Private,254809,10th,6,Divorced,Machine-op-inspct,Unmarried,White,Female,0,1594,32,United-States,<=50K,18632
1268,46,Private,213611,7th-8th,4,Married-spouse-absent,Priv-house-serv,Unmarried,White,Female,0,1594,24,Guatemala,<=50K,38611
1269,31,Private,651396,HS-grad,9,Single,Sales,Own-child,White,Female,0,1594,30,United-States,<=50K,42710
1270,25,Private,52536,Assoc-acdm,12,Divorced,Tech-support,Own-child,White,Female,0,1594,25,United-States,<=50K,22260
1271,26,Private,149734,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Female,0,1594,40,United-States,<=50K,26599
1272,35,Private,220943,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,1594,40,United-States,<=50K,26321
1273,27,Private,137645,Bachelors,13,Single,Sales,Not-in-family,Black,Female,0,1590,40,United-States,<=50K,33360
1278,32,Private,43403,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Female,0,1590,54,United-States,<=50K,44930
1280,55,Private,151474,Bachelors,13,Single,Tech-support,Other-relative,White,Female,0,1590,38,United-States,<=50K,45937
1281,29,State-gov,188986,Assoc-voc,11,Single,Tech-support,Not-in-family,White,Female,0,1590,64,United-States,<=50K,34807
1285,29,Private,183009,Bachelors,13,Single,Prof-specialty,Not-in-family,Other,Female,0,1590,40,United-States,<=50K,2610
1290,32,Private,290964,Bachelors,13,Single,Sales,Not-in-family,White,Female,0,1590,40,United-States,<=50K,44843
1294,44,State-gov,154176,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,1590,40,United-States,<=50K,18104
1296,51,Private,348099,HS-grad,9,Single,Machine-op-inspct,Not-in-family,White,Female,0,1590,40,United-States,<=50K,44943
1299,48,Private,99096,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,1590,38,United-States,<=50K,14623
1301,45,Private,293691,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,1590,40,Japan,<=50K,16236
1303,50,Private,188186,Masters,14,Divorced,Sales,Not-in-family,White,Female,0,1590,45,United-States,<=50K,26727
1304,32,Private,317219,Masters,14,Single,Prof-specialty,Not-in-family,White,Female,0,1590,40,United-States,<=50K,16653
1305,46,Private,160474,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1590,43,United-States,<=50K,45237
1306,32,Private,165949,Bachelors,13,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,1590,42,United-States,<=50K,18817
1307,34,Private,211948,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,1590,40,United-States,<=50K,20670
1316,21,Private,146499,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,1579,40,United-States,<=50K,24608
1326,26,Self-emp-not-inc,221626,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,1579,20,United-States,<=50K,40834
1327,27,Private,87006,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1579,40,United-States,<=50K,3535
1333,30,Private,117747,HS-grad,9,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,1573,35,Unknown,<=50K,45523
1339,45,Private,196584,Assoc-voc,11,Single,Prof-specialty,Not-in-family,White,Female,0,1564,40,United-States,>50K,459076
1342,53,Private,156843,Masters,14,Single,Prof-specialty,Not-in-family,White,Female,0,1564,54,United-States,>50K,394214
1343,51,Federal-gov,282680,Doctorate,16,Single,Prof-specialty,Not-in-family,White,Female,0,1564,70,United-States,>50K,103226
1345,46,Federal-gov,43206,Doctorate,16,Single,Prof-specialty,Not-in-family,White,Female,0,1564,50,United-States,>50K,233163
1346,51,Private,216475,Bachelors,13,Single,Sales,Not-in-family,White,Female,0,1564,43,United-States,>50K,149345
1347,42,Private,143046,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Female,0,1564,38,United-States,>50K,190823
1348,46,State-gov,119904,Prof-school,15,Single,Prof-specialty,Not-in-family,White,Female,0,1564,55,United-States,>50K,422040
1349,28,Private,181291,Bachelors,13,Single,Exec-managerial,Not-in-family,White,Female,0,1564,50,United-States,>50K,473845
1354,28,Private,190067,Bachelors,13,Single,Prof-specialty,Own-child,White,Female,0,1564,40,United-States,>50K,440719
1362,31,Private,44464,Bachelors,13,Single,Exec-managerial,Not-in-family,White,Female,0,1564,60,United-States,>50K,276828
1367,21,Unknown,161930,HS-grad,9,Single,Unknown,Own-child,Black,Female,0,1504,30,United-States,<=50K,31874
1368,25,Private,178505,Some-college,10,Single,Exec-managerial,Other-relative,White,Female,0,1504,45,United-States,<=50K,26420
1369,59,Local-gov,114401,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,1504,19,United-States,<=50K,47733
1370,47,Private,223342,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1504,35,United-States,<=50K,5326
1372,44,Private,222978,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,1504,40,United-States,<=50K,40336
1373,31,Private,187901,Some-college,10,Single,Sales,Not-in-family,White,Female,0,1504,40,United-States,<=50K,27023
1375,44,Private,262684,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,1504,45,United-States,<=50K,24817
1378,27,Private,189462,Masters,14,Single,Prof-specialty,Not-in-family,White,Female,0,1504,45,United-States,<=50K,3519
1384,32,Private,211699,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1485,40,United-States,>50K,408216
1398,30,Private,97933,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Wife,White,Female,0,1485,37,United-States,>50K,364558
1415,33,Unknown,173998,HS-grad,9,Married-civ-spouse,Unknown,Wife,White,Female,0,1485,38,United-States,<=50K,16904
1416,50,Private,234373,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1485,40,United-States,<=50K,20281
1424,34,Private,287737,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1485,40,United-States,>50K,164269
1437,31,Private,331065,Bachelors,13,Single,Exec-managerial,Not-in-family,White,Female,0,1408,40,United-States,<=50K,35065
1440,46,Local-gov,202560,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,1408,40,United-States,<=50K,47995
1441,28,Private,103802,Bachelors,13,Single,Exec-managerial,Own-child,White,Female,0,1408,40,Unknown,<=50K,20610
1443,54,Private,188136,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,1408,38,United-States,<=50K,10644
1447,44,Private,225263,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,1408,46,United-States,<=50K,39584
1454,29,Federal-gov,106179,Some-college,10,Single,Prof-specialty,Not-in-family,White,Female,0,1408,40,United-States,<=50K,17132
1455,50,Self-emp-not-inc,240922,Assoc-acdm,12,Single,Sales,Not-in-family,White,Female,0,1408,5,United-States,<=50K,46689
1457,31,Private,243605,Bachelors,13,Widowed,Sales,Unmarried,White,Female,0,1380,40,Cuba,<=50K,8512
1459,48,Local-gov,121622,Masters,14,Single,Prof-specialty,Unmarried,White,Female,0,1380,40,United-States,<=50K,29589
1461,39,Private,49436,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,0,1380,40,United-States,<=50K,7671
1462,32,Federal-gov,90653,HS-grad,9,Single,Exec-managerial,Unmarried,White,Female,0,1380,40,United-States,<=50K,24144
1463,42,Local-gov,254817,Some-college,10,Single,Prof-specialty,Not-in-family,White,Female,0,1340,40,United-States,<=50K,17625
1469,37,Private,405284,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Female,0,1340,42,United-States,<=50K,32287
1470,62,Local-gov,159908,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1258,38,United-States,<=50K,7416
1474,33,Local-gov,262042,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,1138,40,United-States,<=50K,38331
1475,29,Private,138190,HS-grad,9,Single,Sales,Unmarried,Black,Female,0,1138,40,United-States,<=50K,28253
1476,25,Private,74883,Bachelors,13,Single,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,1092,40,Philippines,<=50K,14424
1480,52,Private,113094,Bachelors,13,Separated,Adm-clerical,Unmarried,White,Female,0,1092,40,United-States,<=50K,4994
1481,23,Local-gov,442359,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Female,0,1092,40,United-States,<=50K,16875
1482,60,Private,75726,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,1092,40,United-States,<=50K,7119
1484,34,Private,32528,Assoc-voc,11,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,974,40,United-States,<=50K,43684
1485,43,Self-emp-not-inc,336763,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,880,42,United-States,<=50K,27183
1486,33,Private,99339,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female,0,880,40,United-States,<=50K,13679
1487,31,Private,323069,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female,0,880,45,United-States,<=50K,22550
1488,50,Federal-gov,299831,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,880,40,United-States,<=50K,20187
1489,32,Private,203674,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,0,880,36,United-States,<=50K,30168
1491,69,State-gov,159191,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,810,38,United-States,<=50K,36386
1492,65,Private,190568,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,810,36,United-States,<=50K,10037
1495,49,Private,116338,HS-grad,9,Separated,Prof-specialty,Unmarried,White,Female,0,653,60,United-States,<=50K,4711
1496,40,Private,315321,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,625,52,United-States,<=50K,8602
1497,43,Local-gov,118600,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,625,40,United-States,<=50K,20750
1498,59,Private,230039,HS-grad,9,Single,Exec-managerial,Unmarried,White,Female,0,625,38,United-States,<=50K,28018
1499,39,Federal-gov,257175,Bachelors,13,Divorced,Tech-support,Unmarried,Black,Female,0,625,40,United-States,<=50K,1444
1500,49,Local-gov,159641,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,625,40,United-States,<=50K,49480
1501,39,State-gov,119421,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,625,35,United-States,<=50K,16060
1502,49,Private,169042,HS-grad,9,Separated,Prof-specialty,Unmarried,White,Female,0,625,40,Puerto-Rico,<=50K,19040
1503,39,Private,81487,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,625,40,United-States,<=50K,33627
1504,43,Private,122473,9th,5,Single,Machine-op-inspct,Unmarried,Black,Female,0,625,40,United-States,<=50K,22528
1505,41,Private,332703,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Other,Female,0,625,40,United-States,<=50K,30998
1506,46,Private,157991,Assoc-voc,11,Divorced,Tech-support,Unmarried,Black,Female,0,625,40,United-States,<=50K,5952
1511,52,Private,122109,HS-grad,9,Single,Prof-specialty,Unmarried,White,Female,0,323,40,United-States,<=50K,33035
1512,46,Private,198774,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,323,45,United-States,<=50K,46276
1513,49,Local-gov,78859,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,0,323,20,United-States,<=50K,31254
1514,37,Private,262409,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,213,45,United-States,<=50K,14373
1515,38,Private,173047,Bachelors,13,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,213,40,Philippines,<=50K,21240
1516,40,Private,65866,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0,213,40,United-States,<=50K,40238
1517,36,Private,204590,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,213,40,United-States,<=50K,35970
1518,28,Private,140845,10th,6,Single,Machine-op-inspct,Not-in-family,White,Female,0,155,40,United-States,<=50K,26823
1525,49,Private,159816,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,99999,0,20,United-States,>50K,327700
1527,22,Self-emp-not-inc,202920,HS-grad,9,Single,Prof-specialty,Unmarried,White,Female,99999,0,40,Dominican-Republic,>50K,436894
1539,37,Local-gov,287306,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,Black,Female,99999,0,40,Unknown,>50K,231817
1542,38,Private,146091,Doctorate,16,Married-civ-spouse,Exec-managerial,Wife,White,Female,99999,0,36,United-States,>50K,79412
1545,51,Private,44000,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,99999,0,50,United-States,>50K,183207
1547,36,Private,383518,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,99999,0,40,United-States,>50K,173939
1551,46,Local-gov,222115,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,99999,0,40,United-States,>50K,149323
1570,21,Private,334618,Some-college,10,Single,Protective-serv,Not-in-family,Black,Female,99999,0,40,United-States,>50K,254260
