,zpid,price,priceLabel,beds,baths,area,statusType,statusText,isFavorite,isUserClaimingOwner,isUserConfirmedClaim,imgSrc,hasImage,visited,listingType,shouldShowZestimateAsPrice,detailUrl,pgapt,sgapt,has3DModel,hasVideo,isHomeRec,address,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,availabilityDate,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.openHouse,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,variableData,hdpData.homeInfo.unit,buildingId,lotId,minBeds,minBaths,minArea,unitCount,buildingName,isBuilding,badgeInfo,canSaveBuilding,lotAreaString,streetViewMetadataURL,streetViewURL,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.videoCount,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,hdpData.homeInfo.listing_sub_type.is_comingSoon,variableData.data.isFresh,communityName,isPropertyResultCDP,style,isCdpResult,hdpData.homeInfo.group_type,hdpData.homeInfo.priceSuffix,hdpData.homeInfo.providerListingID,info3String,info1String,brokerName,plid,badgeInfo.type,badgeInfo.text
31,72564579,"$695,000",$695K,5.0,3.0,2514.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/3e55c1d69eadfd536dc85cff5b2615fc-p_e.jpg,True,False,,False,/homedetails/23165-SW-105th-Ct-Miami-FL-33190/72564579_zpid/,ForSale,For Sale (Broker),False,False,False,"23165 SW 105th Ct, Miami, FL 33190",False,False,False,,3241484350.0,25.552097,-80.36204,,,72564579.0,23165 SW 105th Ct,33190,Miami,FL,25.552097,-80.36204,695000.0,3.0,5.0,2514.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,695000.0,,True,False,False,USD,USA,457990.0,5250.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,"From $680,000",,,,,FOR_SALE,Ten Museum Park,False,,,https://photos.zillowstatic.com/fp/22cf0f51c21da9564971b81302dcba8d-p_e.jpg,True,,,,/b/1040-biscayne-blvd-miami-fl-5XjCkh/,,,False,,False,"1040 Biscayne Blvd, Miami, FL",False,False,False,,131084350.0,25.78467,-80.19018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.78467--80.19018,1001451695.0,2.0,3.0,1123.0,8.0,Ten Museum Park,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,44302420,"$500,000",$500K,4.0,2.0,1364.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/bdc4504f4c4df0ed3f0f932408956e8f-p_e.jpg,True,False,,False,/homedetails/16912-SW-100th-Pl-Miami-FL-33157/44302420_zpid/,ForSale,For Sale (Broker),False,False,False,"16912 SW 100th Pl, Miami, FL 33157",False,False,False,,735884350.0,25.61249,-80.35519,OPEN_HOUSE,Open: Sat. 10am-1pm,44302420.0,16912 SW 100th Pl,33157,Miami,FL,25.61249,-80.35519,500000.0,2.0,4.0,1364.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,478873.0,3417.0,True,True,Sat. 10am-1pm,False,False,FOR_SALE,500000.0,"[{'open_house_start': 1685811600000, 'open_house_end': 1685822400000}]",True,False,False,USD,USA,320168.0,7512.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,83159529,"$250,000",$250K,1.0,1.0,609.0,FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/892550200a8c7d3ee3eed7b00fd4545a-p_e.jpg,True,False,,False,/homedetails/1753-SW-13th-St-APT-1-Miami-FL-33145/83159529_zpid/,ForSale,For Sale (Broker),False,False,False,"1753 SW 13th St APT 1, Miami, FL 33145",False,False,False,,303884350.0,25.76108,-80.223495,,,83159529.0,1753 SW 13th St APT 1,33145,Miami,FL,25.76108,-80.223495,250000.0,1.0,1.0,609.0,CONDO,FOR_SALE,-1.0,False,False,244504.0,2155.0,,True,,False,False,FOR_SALE,250000.0,,True,False,False,USD,USA,107724.0,0.0,sqft,False,,Apt 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,44348614,"$369,900",$370K,4.0,2.0,2961.0,FOR_SALE,Foreclosure,False,False,False,https://photos.zillowstatic.com/fp/3c4b8255aefa1f975f4bcbc13d31a689-p_e.jpg,True,False,,False,/homedetails/11740-SW-190th-Terrace-Rd-Miami-FL-33177/44348614_zpid/,ForSale,Foreclosure,False,False,False,"11740 SW 190th Terrace Rd, Miami, FL 33177",False,False,False,,9894284350.0,25.59119,-80.38134,,,44348614.0,11740 SW 190th Terrace Rd,33177,Miami,FL,25.59119,-80.38134,369900.0,2.0,4.0,2961.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,358366.0,3499.0,,,,False,False,FOR_SALE,369900.0,,True,False,False,USD,USA,386105.0,7500.0,sqft,False,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
36,44336083,"$850,000",$850K,4.0,2.0,1938.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/cf647a5590d74a227f6dc6d5f3b3b6ef-p_e.jpg,True,False,,False,/homedetails/14930-SW-156th-Ter-Miami-FL-33187/44336083_zpid/,ForSale,For Sale (Broker),False,False,False,"14930 SW 156th Ter, Miami, FL 33187",False,False,False,,995084350.0,25.621141,-80.43496,,,44336083.0,14930 SW 156th Ter,33187,Miami,FL,25.621141,-80.43496,850000.0,2.0,4.0,1938.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,850000.0,,True,False,False,USD,USA,450902.0,0.31802112029384755,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,"From $727,000",,,,,FOR_SALE,Gran Paraiso,False,,,https://photos.zillowstatic.com/fp/fed10cfd248c6bdbc76837109d10e99b-p_e.jpg,True,,,,/b/480-ne-31st-st-miami-fl-5ZwgJk/,,,True,,False,"480 NE 31st St, Miami, FL",False,False,False,,39647384.0,25.80619,-80.18672,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.80619--80.18672,1014214335.0,1.0,2.0,940.0,22.0,Gran Paraiso,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,"From $449,000",,,,,FOR_SALE,METROPOLIS II AT DADELAND,False,,,https://photos.zillowstatic.com/fp/d3c4f3378a04ced6671f79e86b839920-p_e.jpg,True,,,,/b/9066-sw-73rd-ct-miami-fl-5Xj6jM/,,,False,,False,"9066 SW 73rd Ct, Miami, FL",False,False,False,,202357457.0,25.68658,-80.31459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.68658--80.31459,1001439624.0,2.0,2.0,1187.0,2.0,METROPOLIS II AT DADELAND,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,44274621,"$2,350,000",$2.35M,5.0,5.0,5344.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/4a65c7036b1419e21539ca0cfdeea5e4-p_e.jpg,True,False,,False,/homedetails/9190-SW-82nd-Ave-Miami-FL-33156/44274621_zpid/,ForSale,For Sale (Broker),False,False,False,"9190 SW 82nd Ave, Miami, FL 33156",False,False,False,,4796684350.0,25.685043,-80.3277,PRICE_REDUCTION,"$100,000 (Jun 2)",44274621.0,9190 SW 82nd Ave,33156,Miami,FL,25.685043,-80.3277,2350000.0,5.0,5.0,5344.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2249572.0,13309.0,,True,,False,False,FOR_SALE,2350000.0,,True,False,False,USD,USA,1056093.0,0.3607897153351699,acres,False,,,,,,,,,,,,,,,,1685689200000.0,"$100,000 (Jun 2)",-100000.0,,,,,,,,,,,,,,,,,,,,,
40,44332029,"$405,000",$405K,2.0,2.0,1261.0,FOR_SALE,Townhouse for sale,False,False,False,https://photos.zillowstatic.com/fp/bac9bbb60f9c265a833eda10bccadd0d-p_e.jpg,True,False,,False,/homedetails/12332-SW-148th-Ter-Miami-FL-33186/44332029_zpid/,ForSale,For Sale (Broker),False,False,False,"12332 SW 148th Ter, Miami, FL 33186",False,False,False,,217484350.0,25.629875,-80.39335,OPEN_HOUSE,Open: Sat. 12-3pm,44332029.0,12332 SW 148th Ter,33186,Miami,FL,25.629875,-80.39335,405000.0,2.0,2.0,1261.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,,,True,True,Sat. 12-3pm,False,False,FOR_SALE,405000.0,"[{'open_house_start': 1685818800000, 'open_house_end': 1685829600000}, {'open_house_start': 1685908800000, 'open_house_end': 1685916000000}]",True,False,False,USD,USA,242700.0,0.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,44286429,"$2,400,000",$2.40M,4.0,3.0,3499.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/b648541e95c14c1b9fd3f282aa2a1603-p_e.jpg,True,False,,False,/homedetails/13540-SW-98th-Ct-Miami-FL-33176/44286429_zpid/,ForSale,For Sale (Broker),False,False,False,"13540 SW 98th Ct, Miami, FL 33176",False,False,False,,995084350.0,25.643612,-80.35321,,,44286429.0,13540 SW 98th Ct,33176,Miami,FL,25.643612,-80.35321,2400000.0,3.0,4.0,3499.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2294736.0,8261.0,,True,,False,False,FOR_SALE,2400000.0,,True,False,False,USD,USA,802254.0,0.46944444444444444,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,44279922,"$409,500",$410K,2.0,2.0,1380.0,FOR_SALE,Townhouse for sale,False,False,False,https://photos.zillowstatic.com/fp/49dcbb9732c8e3f3737ed2d19d3fef9c-p_e.jpg,True,False,,False,/homedetails/11405-SW-110th-Ln-Miami-FL-33176/44279922_zpid/,ForSale,For Sale (Broker),False,False,False,"11405 SW 110th Ln, Miami, FL 33176",False,False,False,,390284351.0,25.666162,-80.38022,,,44279922.0,11405 SW 110th Ln,33176,Miami,FL,25.666162,-80.38022,409500.0,2.0,2.0,1380.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,409500.0,,True,False,False,USD,USA,282000.0,0.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43810467,"$410,000",$410K,3.0,2.0,1509.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/e715cde50ea3b7a0fc1ce902b3618eb2-p_e.jpg,True,False,,False,/homedetails/1875-NW-47th-Ter-Miami-FL-33142/43810467_zpid/,ForSale,For Sale (Broker),False,False,False,"1875 NW 47th Ter, Miami, FL 33142",False,False,False,,382256299.0,25.818668,-80.22789,,,43810467.0,1875 NW 47th Ter,33142,Miami,FL,25.818668,-80.22789,410000.0,2.0,3.0,1509.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,390201.0,3369.0,,True,,False,False,FOR_SALE,410000.0,,True,False,False,USD,USA,263642.0,4796.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,156309062,"$925,000",$925K,4.0,3.0,2031.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/44a44c52d058a3276c35f15a8be31d7e-p_e.jpg,True,False,,False,/homedetails/10252-SW-119th-St-Miami-FL-33176/156309062_zpid/,ForSale,For Sale (Broker),False,False,False,"10252 SW 119th St, Miami, FL 33176",False,False,False,,3759884351.0,25.658459,-80.359665,,,156309062.0,10252 SW 119th St,33176,Miami,FL,25.658459,-80.359665,925000.0,3.0,4.0,2031.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,925000.0,,True,False,False,USD,USA,602186.0,0.44352617079889806,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,58455680,"$598,000",$598K,3.0,2.0,1750.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/e827ea7c1364ab28eac8080b1d0990e0-p_e.jpg,True,False,,False,/homedetails/13091-SW-141st-St-Miami-FL-33186/58455680_zpid/,ForSale,For Sale (Broker),False,False,False,"13091 SW 141st St, Miami, FL 33186",False,False,False,,4138166418.0,25.636793,-80.40589,PRICE_REDUCTION,"$22,000 (May 31)",58455680.0,13091 SW 141st St,33186,Miami,FL,25.636793,-80.40589,598000.0,2.0,3.0,1750.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,587695.0,3628.0,,True,,False,False,FOR_SALE,598000.0,,True,False,False,USD,USA,424610.0,0.0,sqft,False,,,,,,,,,,,,,,,,1685516400000.0,"$22,000 (May 31)",-22000.0,,,,,,,,,,,,,,,,,,,,,
46,44204605,"$699,900",$700K,3.0,2.0,1909.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/03b44dba3a4e59ff331506759d06ec44-p_e.jpg,True,False,,False,/homedetails/9410-SW-53rd-St-Miami-FL-33165/44204605_zpid/,ForSale,For Sale (Broker),False,False,False,"9410 SW 53rd St, Miami, FL 33165",False,False,False,,735884351.0,25.718533,-80.34743,,,44204605.0,9410 SW 53rd St,33165,Miami,FL,25.718533,-80.34743,699900.0,2.0,3.0,1909.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,699900.0,,True,False,False,USD,USA,284431.0,7500.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,44301922,"$400,000",$400K,3.0,2.0,840.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/e25d05e142e07861c3f8f9d29284d653-p_e.jpg,True,False,,False,/homedetails/10372-SW-174th-Ter-Miami-FL-33157/44301922_zpid/,ForSale,For Sale (Broker),False,False,False,"10372 SW 174th Ter, Miami, FL 33157",False,False,False,,3068684351.0,25.607187,-80.36053,,,44301922.0,10372 SW 174th Ter,33157,Miami,FL,25.607187,-80.36053,400000.0,2.0,3.0,840.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,391908.0,2999.0,,True,,False,False,FOR_SALE,400000.0,,True,False,False,USD,USA,223110.0,5550.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,44225917,"$12,500,000",$12.5M,8.0,10.0,8241.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/ba454890462817fcefa635caec94e36a-p_e.jpg,True,False,,False,/homedetails/4975-SW-78th-St-Miami-FL-33143/44225917_zpid/,ForSale,For Sale (Broker),False,True,False,"4975 SW 78th St, Miami, FL 33143",False,False,False,,131084351.0,25.699566,-80.274124,VIDEO_WALKTHROUGH,Video Walkthrough,44225917.0,4975 SW 78th St,33143,Miami,FL,25.699566,-80.274124,12500000.0,10.0,8.0,8241.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,11500004.0,48768.0,,True,,False,False,FOR_SALE,12500000.0,,True,False,False,USD,USA,3887507.0,1.0,acres,False,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
49,43858551,"$699,950",$700K,3.0,2.0,1016.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/9a7952e68e956638951127c74c434af9-p_e.jpg,True,False,,False,/homedetails/3529-SW-26th-St-Miami-FL-33133/43858551_zpid/,ForSale,For Sale (Broker),False,False,False,"3529 SW 26th St, Miami, FL 33133",False,False,False,,2031884351.0,25.7433,-80.25106,OPEN_HOUSE,Open: Sun. 12-2pm,43858551.0,3529 SW 26th St,33133,Miami,FL,25.7433,-80.25106,699950.0,2.0,3.0,1016.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,679216.0,3949.0,True,True,Sun. 12-2pm,False,False,FOR_SALE,699950.0,"[{'open_house_start': 1685905200000, 'open_house_end': 1685912400000}]",True,False,False,USD,USA,309409.0,4800.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,44296355,"$495,000",$495K,4.0,1.0,1185.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/6c33dc2d7c359392b017efc5f1e54341-p_e.jpg,True,False,,False,/homedetails/9712-SW-165th-St-Miami-FL-33157/44296355_zpid/,ForSale,For Sale (Broker),True,False,False,"9712 SW 165th St, Miami, FL 33157",False,False,False,,735884351.0,25.616705,-80.34971,3D_HOME,3D Tour,44296355.0,9712 SW 165th St,33157,Miami,FL,25.616705,-80.34971,495000.0,1.0,4.0,1185.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,495000.0,,True,False,False,USD,USA,282244.0,9350.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,44204314,"$649,000",$649K,4.0,2.0,1500.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/b553500c7bdf4b22c321cd5df944e108-p_e.jpg,True,False,,False,/homedetails/9275-SW-45th-St-Miami-FL-33165/44204314_zpid/,ForSale,For Sale (Broker),False,False,False,"9275 SW 45th St, Miami, FL 33165",False,False,False,,1599884351.0,25.726782,-80.34537,OPEN_HOUSE,Open: Sat. 12-1:30pm,44204314.0,9275 SW 45th St,33165,Miami,FL,25.726782,-80.34537,649000.0,2.0,4.0,1500.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,624962.0,3800.0,True,True,Sat. 12-1:30pm,False,False,FOR_SALE,649000.0,"[{'open_house_start': 1685818800000, 'open_house_end': 1685824200000}]",True,False,False,USD,USA,366377.0,7722.0,sqft,False,,,,,,,,,,,,,,,,1685257200000.0,"$21,000 (May 28)",-21000.0,,,,,,,,,,,,,,,,,,,,,
52,44182861,"$815,000",$815K,4.0,3.0,1961.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/3a67321e2a09c74ba5f9f4402e68412d-p_e.jpg,True,False,,False,/homedetails/2201-SW-84th-Ave-Miami-FL-33155/44182861_zpid/,ForSale,For Sale (Broker),True,False,False,"2201 SW 84th Ave, Miami, FL 33155",False,False,False,,1427084351.0,25.74927,-80.33133,3D_HOME,3D Tour,44182861.0,2201 SW 84th Ave,33155,Miami,FL,25.74927,-80.33133,815000.0,3.0,4.0,1961.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,779344.0,4300.0,,True,,False,False,FOR_SALE,815000.0,,True,False,False,USD,USA,386425.0,7500.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,44285470,"$340,000",$340K,2.0,2.0,1120.0,FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/be810a414776ea1e931265a01d823f0c-p_e.jpg,True,False,,False,/homedetails/13000-SW-92nd-Ave-APT-B310-Miami-FL-33176/44285470_zpid/,ForSale,For Sale (Broker),True,False,False,"13000 SW 92nd Ave APT B310, Miami, FL 33176",False,False,False,,649484351.0,25.648512,-80.34469,3D_HOME,3D Tour,44285470.0,13000 SW 92nd Ave APT B310,33176,Miami,FL,25.648512,-80.34469,340000.0,2.0,2.0,1120.0,CONDO,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,340000.0,,True,False,False,USD,USA,185521.0,0.0,sqft,False,,Apt B310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,44299090,"$675,000",$675K,3.0,3.0,1803.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/05bdd9b01a428d7c0c9c14b1939f7a4b-p_e.jpg,True,False,,False,/homedetails/11114-SW-158th-Ter-Miami-FL-33157/44299090_zpid/,ForSale,For Sale (Broker),False,False,False,"11114 SW 158th Ter, Miami, FL 33157",False,False,False,,586673734.0,25.621458,-80.373505,,,44299090.0,11114 SW 158th Ter,33157,Miami,FL,25.621458,-80.373505,675000.0,3.0,3.0,1803.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,646276.0,3887.0,,True,,False,False,FOR_SALE,675000.0,,True,False,False,USD,USA,373349.0,7500.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,"From $599,452",,,,,FOR_SALE,The Plaza On Brickell,False,,,https://photos.zillowstatic.com/fp/e70582192bd79144658ba04e015cd85a-p_e.jpg,True,,,,/b/950-brickell-bay-dr-miami-fl-5Xj49M/,,,False,,False,"950 Brickell Bay Dr, Miami, FL",False,False,False,,131084351.0,25.765005,-80.19016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.765005--80.19016,1001433450.0,1.0,1.0,774.0,8.0,The Plaza On Brickell,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,44285233,"$645,000",$645K,3.0,3.0,1727.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/0eeeb34643cc45e9dcb4dee66d0b776b-p_e.jpg,True,False,,False,/homedetails/9139-SW-129th-Ln-Miami-FL-33176/44285233_zpid/,ForSale,For Sale (Broker),False,False,False,"9139 SW 129th Ln, Miami, FL 33176",False,False,False,,217484351.0,25.64935,-80.34249,,,44285233.0,9139 SW 129th Ln,33176,Miami,FL,25.64935,-80.34249,645000.0,3.0,3.0,1727.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,645000.0,,True,False,False,USD,USA,389919.0,3160.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,43847985,"$750,000",$750K,3.0,2.0,1415.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/a3b7ced16d16519603c5f531351b7cc1-p_e.jpg,True,False,,False,/homedetails/3651-SW-19th-St-Miami-FL-33145/43847985_zpid/,ForSale,For Sale (Broker),False,False,False,"3651 SW 19th St, Miami, FL 33145",False,False,False,,303884351.0,25.75359,-80.2529,,,43847985.0,3651 SW 19th St,33145,Miami,FL,25.75359,-80.2529,750000.0,2.0,3.0,1415.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,750000.0,,True,False,False,USD,USA,467225.0,6600.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,43809745,"$325,000",$325K,3.0,1.0,992.0,FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/0f466f2d36c062e754eefd3f0b864d03-p_e.jpg,True,False,,False,/homedetails/783-NW-63rd-St-Miami-FL-33150/43809745_zpid/,ForSale,For Sale (Broker),False,False,False,"783 NW 63rd St, Miami, FL 33150",False,False,False,,3846284351.0,25.833248,-80.210266,,,43809745.0,783 NW 63rd St,33150,Miami,FL,25.833248,-80.210266,325000.0,1.0,3.0,992.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,313186.0,2564.0,,True,,False,False,FOR_SALE,325000.0,,True,False,False,USD,USA,200583.0,5300.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,"From $299,000",,,,,FOR_SALE,The Palm Bay Yacht Club C,False,,,https://photos.zillowstatic.com/fp/9821c9db8817f0d3eb66e3fdf34ae232-p_e.jpg,True,,,,/b/780-ne-69th-st-miami-fl-5XjbFb/,,,False,,False,"780 NE 69th St, Miami, FL",False,False,False,,1686284351.0,25.83887,-80.18001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.83887--80.18001,1001498485.0,1.0,2.0,828.0,15.0,The Palm Bay Yacht Club C,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,43825061,"$245,000",$245K,2.0,2.0,758.0,FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/6ecf8f492406a339ea890e602d1088eb-p_e.jpg,True,False,,False,/homedetails/1111-NW-19th-Ave-APT-202-Miami-FL-33125/43825061_zpid/,ForSale,For Sale (Broker),False,False,False,"1111 NW 19th Ave APT 202, Miami, FL 33125",False,False,False,,6265484352.0,25.784063,-80.226326,,,43825061.0,1111 NW 19th Ave APT 202,33125,Miami,FL,25.784063,-80.226326,245000.0,2.0,2.0,758.0,CONDO,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,245000.0,,True,False,False,USD,USA,142132.0,0.0,sqft,False,,Apt 202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,70767219,"$265,000",$265K,2.0,1.0,821.0,FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/7b7b8f8e9785f8761d560c3fd85ddbd7-p_e.jpg,True,False,,False,/homedetails/444-SW-4th-St-APT-303-Miami-FL-33130/70767219_zpid/,ForSale,For Sale (Broker),False,False,False,"444 SW 4th St APT 303, Miami, FL 33130",False,False,False,,9807884352.0,25.769741,-80.20172,PRICE_REDUCTION,"$20,000 (Mar 14)",70767219.0,444 SW 4th St APT 303,33130,Miami,FL,25.769741,-80.20172,265000.0,1.0,2.0,821.0,CONDO,FOR_SALE,-1.0,False,False,,,,True,,False,False,FOR_SALE,265000.0,,True,False,False,USD,USA,132011.0,0.0,sqft,False,,Apt 303,,,,,,,,,,,,,,1678777200000.0,"$20,000 (Mar 14)",-20000.0,,,,,,,,,,,,,,,,,,,,,
62,43830245,"$32,000,000",$32.0M,6.0,7.0,5715.0,FOR_SALE,New construction,False,False,False,https://photos.zillowstatic.com/fp/e50135f9f02610ef171e223237aaf93b-p_e.jpg,True,False,NEW_CONSTRUCTION,False,/homedetails/4241-Palm-Ln-Miami-FL-33137/43830245_zpid/,ForSale,New Construction,False,False,False,"4241 Palm Ln, Miami, FL 33137",False,False,False,,4278284352.0,25.81811,-80.18301,,,43830245.0,4241 Palm Ln,33137,Miami,FL,25.81811,-80.18301,32000000.0,7.0,6.0,5715.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,27909500.0,162044.0,,,,False,False,FOR_SALE,32000000.0,,True,False,False,USD,USA,5454059.0,0.3512396694214876,acres,False,,,,,,,,,,,,,,,,,,,,,True,BUILDER_SPEC,,,,,,,,,,,,,,,,,
